,machineID,volt,rotate,pressure,vibration
58520,1,168,433,94,32
58521,2,150,368,98,39
58522,3,171,473,103,35
58523,4,214,324,83,41
58524,5,173,368,106,36
58525,6,166,468,103,39
58526,7,191,502,103,34
58527,8,146,388,108,37
58528,1,177,552,89,44
58529,2,135,420,99,49
58530,3,169,453,96,34
58531,4,206,454,104,44
58532,5,180,474,107,40
58533,6,159,407,98,28
58534,7,163,464,101,38
58535,8,160,378,98,38
58536,1,172,493,109,47
58537,2,205,461,79,43
58538,3,178,456,119,42
58539,4,189,444,97,46
58540,5,180,483,102,46
58541,6,201,443,108,44
58542,7,155,497,104,38
58543,8,172,480,88,39
58544,1,177,489,84,40
58545,2,169,472,96,32
58546,3,174,474,106,40
58547,4,189,461,101,37
58548,5,162,386,105,39
58549,6,179,367,97,38
58550,7,190,360,97,43
58551,8,164,450,84,38
58552,1,160,492,86,36
58553,2,181,492,97,40
58554,3,142,470,103,31
58555,4,192,472,93,40
58556,5,172,301,97,38
58557,6,174,479,98,39
58558,7,168,555,101,42
58559,8,159,471,95,38
58560,1,178,475,82,44
58561,2,159,393,94,45
58562,3,159,425,88,42
58563,4,195,377,112,42
58564,5,135,476,91,45
58565,6,141,447,101,53
58566,7,155,529,92,34
58567,8,172,477,101,39
58568,1,168,478,112,34
58569,2,167,546,95,32
58570,3,171,496,103,49
58571,4,170,465,109,37
58572,5,163,459,93,34
58573,6,169,440,101,43
58574,7,164,438,86,44
58575,8,166,416,104,35
58576,1,178,493,112,37
58577,2,164,425,108,35
58578,3,184,343,83,31
58579,4,170,521,105,42
58580,5,179,397,84,43
58581,6,159,357,110,35
58582,7,201,435,99,32
58583,8,174,462,97,39
58584,1,167,461,99,38
58585,2,154,458,109,36
58586,3,151,491,100,39
58587,4,182,459,90,29
58588,5,164,510,101,44
58589,6,178,391,98,41
58590,7,164,469,107,33
58591,8,161,518,90,41
58592,1,146,482,104,48
58593,2,172,499,95,37
58594,3,180,373,92,42
58595,4,202,509,105,42
58596,5,185,500,95,46
58597,6,163,424,111,31
58598,7,125,508,82,44
58599,8,177,551,107,41
58600,1,165,547,94,29
58601,2,185,537,108,44
58602,3,169,456,86,39
58603,4,159,459,103,39
58604,5,177,543,87,42
58605,6,156,471,110,49
58606,7,182,418,111,40
58607,8,180,440,91,36
58608,1,173,406,95,34
58609,2,168,428,104,47
58610,3,174,448,89,39
58611,4,184,455,86,53
58612,5,189,475,102,48
58613,6,161,420,93,40
58614,7,145,436,105,45
58615,8,182,464,118,42
58616,1,161,446,105,37
58617,2,140,435,99,38
58618,3,176,386,100,37
58619,4,203,412,79,44
58620,5,171,492,95,43
58621,6,175,460,124,34
58622,7,159,498,102,42
58623,8,157,440,108,43
58624,1,170,406,78,34
58625,2,161,448,96,42
58626,3,157,487,113,41
58627,4,187,534,99,38
58628,5,142,534,84,38
58629,6,166,462,105,43
58630,7,167,472,102,42
58631,8,164,413,76,48
58632,1,152,400,90,42
58633,2,179,452,94,38
58634,3,159,463,105,34
58635,4,197,501,86,50
58636,5,176,421,109,46
58637,6,163,409,107,45
58638,7,156,498,89,44
58639,8,162,463,96,38
58640,1,162,423,85,44
58641,2,154,439,118,40
58642,3,192,469,100,36
58643,4,180,387,95,38
58644,5,165,445,79,42
58645,6,168,411,123,37
58646,7,165,387,97,42
58647,8,183,331,93,40
58648,1,146,474,100,41
58649,2,205,499,107,39
58650,3,174,469,108,39
58651,4,216,525,98,42
58652,5,165,443,98,42
58653,6,199,568,85,32
58654,7,159,437,93,42
58655,8,187,436,109,37
58656,1,156,521,107,37
58657,2,144,483,89,40
58658,3,155,437,106,49
58659,4,194,478,97,43
58660,5,169,405,82,40
58661,6,172,557,87,43
58662,7,168,455,109,38
58663,8,163,553,95,42
58664,1,174,469,114,43
58665,2,182,428,113,40
58666,3,161,472,93,34
58667,4,167,520,97,31
58668,5,182,494,109,40
58669,6,173,379,88,38
58670,7,175,446,89,37
58671,8,162,364,107,53
58672,1,175,429,102,35
58673,2,200,398,85,47
58674,3,144,504,93,38
58675,4,184,494,96,36
58676,5,179,430,101,35
58677,6,181,518,108,40
58678,7,178,474,104,47
58679,8,205,578,92,32
58680,1,185,497,88,42
58681,2,164,385,101,43
58682,3,175,444,108,43
58683,4,196,415,93,36
58684,5,177,514,100,33
58685,6,168,430,118,40
58686,7,197,444,95,43
58687,8,201,413,100,39
58688,1,176,457,108,46
58689,2,163,438,104,35
58690,3,168,424,96,38
58691,4,196,521,93,32
58692,5,166,430,92,37
58693,6,158,393,109,34
58694,7,155,456,108,36
58695,8,169,541,80,48
58696,1,152,448,97,45
58697,2,156,434,101,32
58698,3,166,313,120,35
58699,4,177,417,96,40
58700,5,170,494,119,42
58701,6,166,479,111,44
58702,7,157,438,109,40
58703,8,169,414,106,38
58704,1,164,462,95,35
58705,2,169,452,89,38
58706,3,166,433,85,36
58707,4,189,406,99,42
58708,5,188,367,84,42
58709,6,196,413,107,34
58710,7,189,470,98,45
58711,8,147,421,106,37
58712,1,151,489,89,34
58713,2,179,462,102,47
58714,3,184,432,93,40
58715,4,156,435,91,46
58716,5,153,499,92,41
58717,6,167,522,103,36
58718,7,188,486,103,41
58719,8,178,336,103,49
58720,1,196,422,100,44
58721,2,161,503,110,26
58722,3,173,422,109,40
58723,4,194,465,102,37
58724,5,158,448,107,43
58725,6,172,447,100,23
58726,7,179,480,100,38
58727,8,143,556,89,36
58728,1,183,511,95,40
58729,2,148,509,98,51
58730,3,155,503,102,43
58731,4,168,442,110,38
58732,5,187,410,109,51
58733,6,180,482,86,45
58734,7,146,525,106,39
58735,8,158,469,108,40
58736,1,165,451,93,41
58737,2,158,426,114,40
58738,3,160,422,101,43
58739,4,177,500,107,43
58740,5,183,506,115,42
58741,6,149,519,113,41
58742,7,162,473,93,36
58743,8,172,450,98,38
58744,1,184,345,109,41
58745,2,189,477,94,35
58746,3,178,503,94,44
58747,4,167,576,99,41
58748,5,179,449,88,45
58749,6,163,416,109,43
58750,7,197,532,106,40
58751,8,184,449,110,42
58752,1,177,514,86,40
58753,2,170,485,97,29
58754,3,151,459,96,31
58755,4,187,502,109,31
58756,5,184,479,117,36
58757,6,165,410,95,37
58758,7,169,444,98,33
58759,8,173,476,108,44
58760,1,148,549,89,40
58761,2,175,485,107,47
58762,3,152,444,95,46
58763,4,183,458,109,40
58764,5,197,447,122,43
58765,6,186,432,107,47
58766,7,179,444,128,38
58767,8,150,400,98,51
58768,1,181,430,114,41
58769,2,172,425,85,48
58770,3,160,505,96,38
58771,4,149,368,97,43
58772,5,169,445,97,32
58773,6,162,446,99,37
58774,7,155,537,108,34
58775,8,136,513,96,38
58776,1,178,467,83,34
58777,2,146,462,113,39
58778,3,160,436,100,46
58779,4,162,479,88,33
58780,5,156,423,97,35
58781,6,173,361,100,38
58782,7,167,491,111,30
58783,8,189,398,92,38
58784,1,151,394,94,40
58785,2,175,437,93,38
58786,3,194,413,94,35
58787,4,177,490,115,40
58788,5,171,452,106,44
58789,6,175,444,99,43
58790,7,162,470,103,50
58791,8,197,418,96,40
58792,1,179,427,104,48
58793,2,158,457,107,38
58794,3,138,519,107,43
58795,4,181,454,113,39
58796,5,197,487,86,34
58797,6,173,452,103,41
58798,7,157,449,93,36
58799,8,167,437,118,41
58800,1,173,491,91,43
58801,2,161,400,101,48
58802,3,198,512,100,47
58803,4,169,368,94,35
58804,5,170,533,125,30
58805,6,157,401,100,30
58806,7,122,478,98,37
58807,8,177,405,94,39
58808,1,139,380,105,40
58809,2,170,523,92,48
58810,3,167,476,90,41
58811,4,156,459,80,40
58812,5,186,504,87,45
58813,6,166,364,108,41
58814,7,154,351,94,40
58815,8,183,364,103,44
58816,1,153,568,98,45
58817,2,186,424,102,39
58818,3,166,486,99,38
58819,4,170,438,92,33
58820,5,182,496,116,36
58821,6,140,465,113,41
58822,7,158,431,94,38
58823,8,156,338,111,27
58824,1,183,456,90,32
58825,2,178,374,103,32
58826,3,174,452,94,42
58827,4,183,423,116,34
58828,5,160,431,87,46
58829,6,153,402,94,39
58830,7,208,554,100,40
58831,8,170,479,91,31
58832,1,185,407,112,43
58833,2,152,437,110,43
58834,3,152,396,118,32
58835,4,177,453,80,38
58836,5,155,405,111,40
58837,6,175,456,94,46
58838,7,150,478,90,39
58839,8,189,375,94,43
58840,1,177,312,92,36
58841,2,163,316,110,39
58842,3,176,442,98,35
58843,4,169,460,118,39
58844,5,173,511,92,39
58845,6,156,506,99,43
58846,7,123,417,89,38
58847,8,171,505,112,41
58848,1,174,332,101,32
58849,2,189,555,96,36
58850,3,172,390,92,42
58851,4,163,540,109,46
58852,5,136,446,87,40
58853,6,154,506,99,43
58854,7,175,379,93,46
58855,8,154,454,108,40
58856,1,142,344,111,35
58857,2,174,418,106,35
58858,3,167,487,90,41
58859,4,173,397,100,37
58860,5,157,477,96,33
58861,6,174,471,96,40
58862,7,164,532,110,43
58863,8,139,463,105,37
58864,1,149,321,89,41
58865,2,160,491,90,46
58866,3,181,411,97,42
58867,4,162,416,95,35
58868,5,153,448,95,31
58869,6,172,449,107,42
58870,7,168,469,109,34
58871,8,168,383,93,40
58872,1,163,383,94,48
58873,2,174,428,114,34
58874,3,168,393,94,39
58875,4,188,489,88,50
58876,5,175,474,108,31
58877,6,153,469,99,41
58878,7,151,439,100,45
58879,8,166,476,100,36
58880,1,180,355,100,42
58881,2,188,453,105,41
58882,3,175,453,95,40
58883,4,204,490,90,40
58884,5,194,499,95,45
58885,6,178,434,104,42
58886,7,167,464,111,37
58887,8,153,464,101,34
58888,1,179,349,93,44
58889,2,212,488,97,43
58890,3,169,481,112,31
58891,4,150,473,87,34
58892,5,171,431,99,32
58893,6,177,469,105,40
58894,7,184,456,93,46
58895,8,164,421,90,35
58896,1,164,452,103,35
58897,2,159,431,115,32
58898,3,165,477,114,28
58899,4,168,500,91,43
58900,5,191,436,106,34
58901,6,173,448,89,37
58902,7,154,382,97,42
58903,8,154,392,98,35
58904,1,163,362,92,39
58905,2,185,510,84,35
58906,3,148,409,110,40
58907,4,130,502,110,33
58908,5,177,362,103,48
58909,6,187,477,102,34
58910,7,171,442,101,43
58911,8,145,437,85,29
58912,1,174,423,103,48
58913,2,173,430,88,32
58914,3,194,427,92,47
58915,4,163,462,72,41
58916,5,173,394,83,43
58917,6,165,448,90,40
58918,7,167,510,89,45
58919,8,150,422,100,38
58920,1,172,378,88,39
58921,2,150,433,81,36
58922,3,172,386,95,47
58923,4,147,474,92,37
58924,5,140,503,81,35
58925,6,164,496,111,39
58926,7,169,423,103,37
58927,8,183,461,102,42
58928,1,146,305,103,36
58929,2,156,441,105,35
58930,3,165,385,100,40
58931,4,161,513,98,29
58932,5,173,435,108,36
58933,6,178,524,102,40
58934,7,164,485,103,36
58935,8,171,454,92,38
58936,1,190,233,113,33
58937,2,164,580,98,44
58938,3,191,431,87,40
58939,4,136,569,96,42
58940,5,161,496,111,47
58941,6,184,478,90,43
58942,7,160,452,119,41
58943,8,172,499,100,51
58944,1,157,311,94,40
58945,2,159,398,100,44
58946,3,173,401,99,36
58947,4,173,458,99,32
58948,5,166,363,107,42
58949,6,184,423,104,41
58950,7,179,395,105,40
58951,8,160,477,99,44
58952,1,176,365,97,45
58953,2,174,461,96,33
58954,3,181,525,96,41
58955,4,156,478,102,40
58956,5,154,456,93,41
58957,6,156,458,100,37
58958,7,168,416,81,36
58959,8,162,486,96,39
58960,1,206,347,98,36
58961,2,178,471,97,44
58962,3,162,382,102,33
58963,4,192,393,77,32
58964,5,191,452,108,41
58965,6,163,347,90,34
58966,7,175,479,121,40
58967,8,162,466,93,38
58968,1,181,409,93,41
58969,2,175,490,107,39
58970,3,167,554,104,38
58971,4,191,441,93,37
58972,5,183,479,103,39
58973,6,162,330,90,38
58974,7,176,351,97,34
58975,8,146,371,89,42
58976,1,161,307,105,42
58977,2,154,470,97,38
58978,3,172,422,89,42
58979,4,172,414,109,43
58980,5,185,371,99,41
58981,6,194,446,103,38
58982,7,182,532,101,39
58983,8,155,471,86,44
58984,1,177,405,88,35
58985,2,170,544,101,38
58986,3,171,414,104,31
58987,4,163,497,108,38
58988,5,162,476,104,36
58989,6,146,462,107,44
58990,7,176,527,91,41
58991,8,180,428,120,37
58992,1,145,466,90,53
58993,2,155,451,97,44
58994,3,176,445,81,42
58995,4,189,393,107,47
58996,5,184,564,105,32
58997,6,143,437,97,39
58998,7,180,439,101,43
58999,8,184,412,85,45
59000,1,154,389,114,39
59001,2,177,508,100,37
59002,3,175,515,102,39
59003,4,181,381,101,42
59004,5,174,458,110,34
59005,6,150,511,91,38
59006,7,162,512,91,37
59007,8,174,442,116,43
59008,1,167,421,99,41
59009,2,167,432,94,40
59010,3,161,407,101,45
59011,4,157,436,93,36
59012,5,133,443,98,47
59013,6,182,388,87,33
59014,7,178,402,109,43
59015,8,168,480,91,44
59016,1,139,313,94,46
59017,2,180,509,87,46
59018,3,174,435,95,40
59019,4,149,458,102,32
59020,5,161,419,89,35
59021,6,165,442,109,44
59022,7,166,373,113,39
59023,8,176,444,76,44
59024,1,144,438,82,31
59025,2,150,365,96,48
59026,3,169,487,93,35
59027,4,196,517,92,35
59028,5,177,490,98,39
59029,6,167,517,114,44
59030,7,155,420,107,37
59031,8,204,434,103,39
59032,1,183,336,97,40
59033,2,169,406,93,37
59034,3,180,452,106,31
59035,4,157,463,100,30
59036,5,149,442,91,43
59037,6,195,413,102,44
59038,7,154,448,110,34
59039,8,146,392,96,35
59040,1,177,332,105,42
59041,2,175,457,111,36
59042,3,167,536,100,46
59043,4,177,438,87,50
59044,5,212,437,101,37
59045,6,150,426,110,38
59046,7,177,486,79,35
59047,8,185,467,88,37
59048,1,177,345,96,42
59049,2,166,521,96,44
59050,3,176,514,90,44
59051,4,191,347,93,28
59052,5,172,438,107,45
59053,6,168,429,102,35
59054,7,153,404,93,37
59055,8,160,403,93,43
59056,1,165,327,104,38
59057,2,179,458,103,43
59058,3,148,444,109,45
59059,4,190,463,86,35
59060,5,145,294,96,36
59061,6,171,438,97,49
59062,7,177,505,86,39
59063,8,182,442,92,44
59064,1,205,444,116,43
59065,2,183,435,103,37
59066,3,197,477,110,38
59067,4,157,450,99,37
59068,5,175,392,83,41
59069,6,163,403,83,43
59070,7,142,492,103,41
59071,8,169,386,92,35
59072,1,162,383,100,37
59073,2,185,386,113,38
59074,3,168,419,88,47
59075,4,166,488,107,50
59076,5,171,559,100,32
59077,6,167,417,85,26
59078,7,163,430,90,44
59079,8,165,366,99,38
59080,1,174,335,82,46
59081,2,163,512,107,40
59082,3,193,299,100,36
59083,4,176,460,92,36
59084,5,166,384,114,35
59085,6,143,453,113,39
59086,7,190,436,93,42
59087,8,184,410,84,40
59088,1,165,365,102,47
59089,2,160,461,91,34
59090,3,156,475,85,46
59091,4,174,538,126,39
59092,5,173,455,88,39
59093,6,169,375,106,27
59094,7,183,436,86,38
59095,8,197,525,95,39
59096,1,176,366,119,42
59097,2,160,444,102,40
59098,3,176,449,94,50
59099,4,161,578,94,44
59100,5,147,436,80,32
59101,6,172,435,100,32
59102,7,194,462,94,41
59103,8,153,320,95,40
59104,1,151,349,108,46
59105,2,187,329,92,41
59106,3,185,396,104,41
59107,4,164,422,113,40
59108,5,191,527,126,41
59109,6,162,529,92,49
59110,7,177,484,95,38
59111,8,171,421,88,36
59112,1,172,461,109,49
59113,2,150,454,94,41
59114,3,160,394,118,36
59115,4,201,424,103,41
59116,5,144,476,112,39
59117,6,169,415,80,30
59118,7,137,457,100,41
59119,8,170,484,76,46
59120,1,188,383,113,34
59121,2,180,431,99,34
59122,3,157,432,97,37
59123,4,149,496,107,44
59124,5,157,520,81,40
59125,6,163,424,103,43
59126,7,164,486,102,40
59127,8,153,457,121,44
59128,1,192,368,92,37
59129,2,166,379,87,42
59130,3,152,461,105,39
59131,4,189,405,104,39
59132,5,174,494,107,34
59133,6,191,474,111,36
59134,7,186,503,97,34
59135,8,168,446,120,39
59136,1,144,295,94,46
59137,2,159,467,92,34
59138,3,159,436,96,37
59139,4,154,461,112,44
59140,5,176,466,95,42
59141,6,156,525,86,39
59142,7,170,499,107,39
59143,8,139,448,87,40
59144,1,180,481,102,46
59145,2,192,480,124,39
59146,3,173,387,99,34
59147,4,172,482,108,35
59148,5,155,530,111,38
59149,6,190,491,101,40
59150,7,193,564,99,50
59151,8,172,477,107,41
59152,1,167,275,97,38
59153,2,164,498,93,38
59154,3,169,439,97,33
59155,4,179,376,84,44
59156,5,168,388,85,44
59157,6,180,506,108,44
59158,7,169,397,121,46
59159,8,162,472,104,45
59160,1,185,382,106,40
59161,2,176,412,120,27
59162,3,187,478,96,34
59163,4,167,427,94,38
59164,5,180,462,83,43
59165,6,165,512,94,44
59166,7,179,490,105,40
59167,8,152,473,103,36
59168,1,151,348,103,40
59169,2,182,392,100,40
59170,3,152,398,104,41
59171,4,175,520,104,42
59172,5,165,415,101,36
59173,6,200,418,118,33
59174,7,178,441,94,43
59175,8,150,466,91,39
59176,1,132,407,103,41
59177,2,191,442,100,34
59178,3,149,482,118,40
59179,4,147,472,122,38
59180,5,165,395,79,38
59181,6,179,449,109,38
59182,7,188,491,96,42
59183,8,163,556,108,44
59184,1,169,451,93,32
59185,2,178,504,97,41
59186,3,165,488,87,42
59187,4,156,317,104,37
59188,5,174,457,105,42
59189,6,185,455,87,54
59190,7,185,544,97,37
59191,8,166,440,93,34
59192,1,178,337,94,40
59193,2,156,501,77,33
59194,3,189,407,98,42
59195,4,170,464,97,38
59196,5,176,459,106,33
59197,6,168,356,114,41
59198,7,131,494,104,31
59199,8,178,473,80,38
59200,1,156,365,106,36
59201,2,178,414,88,43
59202,3,139,476,106,48
59203,4,181,413,84,34
59204,5,182,474,101,39
59205,6,195,377,97,44
59206,7,147,471,95,42
59207,8,157,442,97,43
59208,1,154,313,114,35
59209,2,156,460,80,39
59210,3,175,453,105,45
59211,4,165,351,91,44
59212,5,176,457,100,42
59213,6,140,486,112,41
59214,7,146,502,88,47
59215,8,167,385,92,50
59216,1,167,490,106,36
59217,2,168,511,120,40
59218,3,165,487,99,31
59219,4,182,415,92,36
59220,5,157,486,100,36
59221,6,194,375,91,29
59222,7,147,497,91,35
59223,8,147,420,93,39
59224,1,155,419,87,38
59225,2,178,474,95,51
59226,3,168,540,104,38
59227,4,186,470,95,47
59228,5,186,460,105,38
59229,6,198,476,94,50
59230,7,151,489,104,31
59231,8,153,397,97,44
59232,1,163,454,93,41
59233,2,173,445,95,50
59234,3,178,450,96,38
59235,4,138,395,122,38
59236,5,170,400,109,40
59237,6,154,393,94,39
59238,7,157,490,96,47
59239,8,158,400,107,44
59240,1,166,488,100,38
59241,2,149,392,114,39
59242,3,203,423,103,39
59243,4,164,514,107,51
59244,5,203,502,81,42
59245,6,166,425,113,32
59246,7,153,409,104,43
59247,8,178,486,113,44
59248,1,172,409,106,39
59249,2,177,471,104,38
59250,3,159,392,93,44
59251,4,157,495,107,40
59252,5,200,394,102,38
59253,6,159,467,99,37
59254,7,172,409,90,32
59255,8,150,392,121,35
59256,1,153,480,100,45
59257,2,173,477,84,46
59258,3,186,402,108,39
59259,4,153,390,100,41
59260,5,153,499,97,42
59261,6,151,459,104,43
59262,7,169,478,90,43
59263,8,169,427,111,50
59264,1,186,468,93,44
59265,2,179,450,110,35
59266,3,199,416,100,31
59267,4,186,563,97,45
59268,5,183,475,95,38
59269,6,156,450,92,40
59270,7,192,387,94,31
59271,8,209,372,108,38
59272,1,163,400,99,45
59273,2,167,325,106,50
59274,3,197,384,113,41
59275,4,167,457,93,41
59276,5,179,467,93,41
59277,6,186,492,123,35
59278,7,181,503,101,40
59279,8,161,482,127,33
59280,1,158,422,90,41
59281,2,156,509,101,34
59282,3,183,478,102,39
59283,4,164,483,96,38
59284,5,139,552,104,31
59285,6,149,393,89,38
59286,7,161,462,108,45
59287,8,171,510,110,37
59288,1,152,463,101,40
59289,2,179,482,92,37
59290,3,157,455,93,36
59291,4,169,560,88,49
59292,5,163,469,92,39
59293,6,203,434,100,43
59294,7,177,456,93,40
59295,8,168,413,102,44
59296,1,161,515,102,33
59297,2,157,421,93,39
59298,3,193,399,107,47
59299,4,161,444,105,30
59300,5,159,391,111,39
59301,6,188,422,116,40
59302,7,137,319,120,38
59303,8,166,447,125,24
59304,1,170,435,106,39
59305,2,170,507,96,42
59306,3,158,442,105,35
59307,4,148,475,101,43
59308,5,170,542,90,48
59309,6,168,436,108,39
59310,7,183,482,100,46
59311,8,160,434,108,45
59312,1,178,372,111,45
59313,2,191,450,89,33
59314,3,156,391,125,40
59315,4,173,468,111,38
59316,5,174,461,97,35
59317,6,168,476,96,33
59318,7,206,435,90,40
59319,8,178,434,110,39
59320,1,180,469,82,35
59321,2,176,443,97,35
59322,3,159,432,98,40
59323,4,165,449,101,34
59324,5,156,413,84,39
59325,6,177,477,101,42
59326,7,162,421,93,44
59327,8,148,511,111,38
59328,1,184,369,98,45
59329,2,185,557,88,40
59330,3,178,406,107,37
59331,4,158,421,102,51
59332,5,165,456,105,34
59333,6,161,373,89,24
59334,7,151,524,101,38
59335,8,153,394,112,46
59336,1,181,514,98,39
59337,2,136,448,113,44
59338,3,164,456,94,43
59339,4,152,458,98,41
59340,5,193,412,101,36
59341,6,185,509,103,45
59342,7,161,402,105,36
59343,8,176,511,96,42
59344,1,186,463,90,48
59345,2,150,481,110,30
59346,3,174,504,84,39
59347,4,173,405,100,41
59348,5,189,452,98,40
59349,6,181,492,121,38
59350,7,182,451,84,42
59351,8,177,482,95,53
59352,1,164,412,93,38
59353,2,163,518,84,47
59354,3,178,439,92,38
59355,4,179,477,113,38
59356,5,131,433,108,37
59357,6,159,490,110,38
59358,7,173,564,123,46
59359,8,166,434,112,38
59360,1,164,488,97,44
59361,2,178,420,79,44
59362,3,171,382,103,36
59363,4,145,370,90,37
59364,5,168,432,99,43
59365,6,171,428,95,42
59366,7,172,434,111,36
59367,8,142,552,93,40
59368,1,166,551,106,43
59369,2,183,384,94,43
59370,3,157,512,115,42
59371,4,164,440,107,43
59372,5,165,257,102,48
59373,6,181,397,79,43
59374,7,198,496,105,44
59375,8,190,536,97,50
59376,1,185,518,109,33
59377,2,164,445,91,44
59378,3,175,553,102,40
59379,4,173,364,103,34
59380,5,203,457,123,40
59381,6,171,420,103,36
59382,7,151,484,101,30
59383,8,153,492,98,34
59384,1,162,466,111,35
59385,2,151,430,102,43
59386,3,159,414,100,45
59387,4,130,434,105,45
59388,5,148,457,112,40
59389,6,199,459,121,42
59390,7,147,460,115,35
59391,8,157,353,119,40
59392,1,174,514,81,44
59393,2,155,440,108,43
59394,3,169,458,97,33
59395,4,174,442,102,35
59396,5,138,505,101,44
59397,6,165,487,106,38
59398,7,179,426,100,46
59399,8,169,387,85,41
59400,1,163,427,120,34
59401,2,164,373,87,33
59402,3,158,445,101,42
59403,4,147,492,100,35
59404,5,190,460,94,47
59405,6,157,452,107,30
59406,7,173,427,101,29
59407,8,171,353,83,40
59408,1,174,436,101,47
59409,2,173,475,90,45
59410,3,163,375,102,38
59411,4,162,456,97,43
59412,5,152,435,104,43
59413,6,182,387,118,39
59414,7,170,455,82,43
59415,8,174,414,115,42
59416,1,177,425,121,33
59417,2,165,432,96,39
59418,3,171,507,115,35
59419,4,145,453,98,43
59420,5,148,474,104,39
59421,6,157,427,91,46
59422,7,170,352,106,39
59423,8,177,408,108,41
59424,1,165,410,86,37
59425,2,183,471,114,38
59426,3,146,457,97,36
59427,4,165,433,109,49
59428,5,189,482,85,36
59429,6,179,468,100,43
59430,7,216,450,97,42
59431,8,192,444,80,48
59432,1,148,416,91,35
59433,2,161,443,96,35
59434,3,172,431,98,46
59435,4,143,534,102,49
59436,5,174,488,92,31
59437,6,174,427,103,41
59438,7,187,341,95,42
59439,8,154,378,110,42
59440,1,163,398,92,34
59441,2,191,508,109,38
59442,3,181,460,100,35
59443,4,177,520,114,43
59444,5,153,547,103,33
59445,6,176,461,89,50
59446,7,157,392,103,36
59447,8,124,445,121,45
59448,1,192,473,98,36
59449,2,175,436,97,35
59450,3,184,426,98,37
59451,4,174,359,95,41
59452,5,171,512,83,31
59453,6,179,523,117,37
59454,7,170,487,109,38
59455,8,175,481,98,40
59456,1,181,449,115,42
59457,2,165,443,98,49
59458,3,168,393,115,36
59459,4,172,461,86,40
59460,5,186,457,113,34
59461,6,175,446,86,38
59462,7,176,447,104,36
59463,8,182,530,106,39
59464,1,168,364,108,40
59465,2,161,475,105,35
59466,3,198,493,105,52
59467,4,135,465,81,38
59468,5,178,439,82,36
59469,6,179,506,83,35
59470,7,192,465,106,27
59471,8,188,507,116,41
59472,1,175,480,96,43
59473,2,156,451,98,30
59474,3,180,463,107,39
59475,4,164,444,90,39
59476,5,158,463,85,35
59477,6,159,435,88,36
59478,7,147,411,74,43
59479,8,159,492,103,50
59480,1,163,455,106,48
59481,2,163,429,88,49
59482,3,169,467,101,34
59483,4,178,408,99,41
59484,5,183,377,98,33
59485,6,161,520,93,33
59486,7,174,593,100,39
59487,8,174,332,92,35
59488,1,161,508,84,45
59489,2,164,487,116,33
59490,3,161,473,90,41
59491,4,157,485,97,43
59492,5,174,400,99,49
59493,6,174,432,95,43
59494,7,148,416,109,38
59495,8,165,498,95,32
59496,1,149,381,117,43
59497,2,170,433,106,44
59498,3,159,397,83,40
59499,4,163,396,87,48
59500,5,158,420,91,41
59501,6,183,390,127,41
59502,7,174,450,98,39
59503,8,162,451,90,37
59504,1,178,536,89,40
59505,2,188,487,101,38
59506,3,184,462,92,39
59507,4,178,440,110,38
59508,5,174,498,90,36
59509,6,129,409,105,32
59510,7,164,396,98,42
59511,8,170,462,104,38
59512,1,139,374,108,44
59513,2,155,386,97,45
59514,3,176,386,95,41
59515,4,171,492,106,41
59516,5,160,536,97,39
59517,6,181,485,107,38
59518,7,183,433,106,33
59519,8,174,369,88,38
59520,1,153,484,106,42
59521,2,155,436,94,39
59522,3,155,508,91,32
59523,4,152,443,109,36
59524,5,176,425,110,38
59525,6,177,480,103,36
59526,7,171,458,107,46
59527,8,169,578,102,37
59528,1,158,511,95,44
59529,2,161,448,83,44
59530,3,180,485,108,43
59531,4,185,479,90,40
59532,5,150,402,105,34
59533,6,168,466,79,38
59534,7,168,450,128,45
59535,8,164,512,99,45
59536,1,204,439,79,32
59537,2,188,495,98,45
59538,3,169,445,104,36
59539,4,190,403,100,38
59540,5,164,524,103,37
59541,6,149,455,98,47
59542,7,180,452,114,40
59543,8,180,451,98,47
59544,1,190,408,86,43
59545,2,165,383,110,38
59546,3,154,454,92,39
59547,4,165,382,99,38
59548,5,165,434,102,59
59549,6,159,422,90,46
59550,7,163,513,95,43
59551,8,175,446,96,34
59552,1,161,429,95,45
59553,2,154,469,100,44
59554,3,155,536,88,42
59555,4,179,372,111,42
59556,5,166,462,90,39
59557,6,179,578,104,37
59558,7,143,503,100,40
59559,8,172,371,103,42
59560,1,153,505,102,37
59561,2,154,484,102,35
59562,3,153,405,100,34
59563,4,150,493,103,48
59564,5,173,652,96,43
59565,6,155,502,95,39
59566,7,173,424,100,38
59567,8,179,439,102,42
59568,1,189,421,92,29
59569,2,146,499,109,35
59570,3,166,450,98,38
59571,4,156,488,95,32
59572,5,129,556,107,45
59573,6,152,446,89,44
59574,7,189,488,104,41
59575,8,153,401,94,41
59576,1,172,451,92,44
59577,2,148,474,95,39
59578,3,196,456,94,40
59579,4,184,443,115,48
59580,5,163,465,103,35
59581,6,155,414,97,33
59582,7,188,461,104,49
59583,8,159,451,106,36
59584,1,165,492,100,34
59585,2,162,470,86,32
59586,3,189,379,107,38
59587,4,189,493,100,34
59588,5,162,397,99,38
59589,6,161,422,89,42
59590,7,181,459,96,37
59591,8,172,548,105,35
59592,1,170,402,94,48
59593,2,166,529,114,38
59594,3,149,408,92,38
