datetime,machineID,volt,rotate,pressure,vibration
2015-09-14 21:00:00,7,166,429,100,40
2015-09-14 21:00:00,8,156,438,82,38
2015-09-14 22:00:00,1,162,474,104,40
2015-09-14 22:00:00,2,166,415,105,61
2015-09-14 22:00:00,3,155,332,99,50
2015-09-14 22:00:00,4,150,433,107,35
2015-09-14 22:00:00,5,136,441,124,48
2015-09-14 22:00:00,6,196,389,107,41
2015-09-14 22:00:00,7,147,458,97,40
2015-09-14 22:00:00,8,171,424,100,39
2015-09-14 23:00:00,1,182,477,114,40
2015-09-14 23:00:00,2,150,317,133,51
2015-09-14 23:00:00,3,148,325,92,31
2015-09-14 23:00:00,4,187,448,102,28
2015-09-14 23:00:00,5,185,540,134,42
2015-09-14 23:00:00,6,164,483,92,46
2015-09-14 23:00:00,7,191,531,90,40
2015-09-14 23:00:00,8,165,432,92,36
2015-09-15 00:00:00,1,149,402,98,40
2015-09-15 00:00:00,2,175,480,90,50
2015-09-15 00:00:00,3,150,423,103,43
2015-09-15 00:00:00,4,189,439,106,47
2015-09-15 00:00:00,5,155,372,109,44
2015-09-15 00:00:00,6,163,457,100,54
2015-09-15 00:00:00,7,172,387,75,44
2015-09-15 00:00:00,8,167,473,100,39
2015-09-15 01:00:00,1,186,447,100,40
2015-09-15 01:00:00,2,176,409,104,45
2015-09-15 01:00:00,3,161,452,90,42
2015-09-15 01:00:00,4,143,397,113,38
2015-09-15 01:00:00,5,172,466,115,47
2015-09-15 01:00:00,6,161,435,66,33
2015-09-15 01:00:00,7,193,455,88,38
2015-09-15 01:00:00,8,180,460,100,40
2015-09-15 02:00:00,1,178,426,98,39
2015-09-15 02:00:00,2,175,497,79,56
2015-09-15 02:00:00,3,153,336,113,42
2015-09-15 02:00:00,4,136,442,98,36
2015-09-15 02:00:00,5,158,464,126,36
2015-09-15 02:00:00,6,178,428,95,34
2015-09-15 02:00:00,7,168,430,101,42
2015-09-15 02:00:00,8,181,471,102,40
2015-09-15 03:00:00,1,168,467,85,43
2015-09-15 03:00:00,2,196,346,115,49
2015-09-15 03:00:00,3,189,322,117,41
2015-09-15 03:00:00,4,149,479,97,37
2015-09-15 03:00:00,5,175,487,125,40
2015-09-15 03:00:00,6,164,391,103,43
2015-09-15 03:00:00,7,162,425,83,44
2015-09-15 03:00:00,8,165,395,100,35
2015-09-15 04:00:00,1,186,429,87,43
2015-09-15 04:00:00,2,164,522,87,45
2015-09-15 04:00:00,3,157,382,94,47
2015-09-15 04:00:00,4,152,417,102,41
2015-09-15 04:00:00,5,151,459,128,27
2015-09-15 04:00:00,6,163,498,115,40
2015-09-15 04:00:00,7,172,374,106,37
2015-09-15 04:00:00,8,156,467,103,39
2015-09-15 05:00:00,1,184,405,112,42
2015-09-15 05:00:00,2,166,463,85,42
2015-09-15 05:00:00,3,182,361,102,40
2015-09-15 05:00:00,4,175,445,96,40
2015-09-15 05:00:00,5,172,399,138,33
2015-09-15 05:00:00,6,183,472,98,40
2015-09-15 05:00:00,7,146,392,110,44
2015-09-15 05:00:00,8,164,341,94,39
2015-09-15 06:00:00,1,171,427,110,41
2015-09-15 06:00:00,2,135,404,93,39
2015-09-15 06:00:00,3,177,342,106,35
2015-09-15 06:00:00,4,199,471,96,34
2015-09-15 06:00:00,5,170,427,128,36
2015-09-15 06:00:00,6,190,397,101,43
2015-09-15 06:00:00,7,147,452,116,41
2015-09-15 06:00:00,8,154,406,92,44
2015-09-15 07:00:00,1,177,436,109,38
2015-09-15 07:00:00,2,170,408,99,33
2015-09-15 07:00:00,3,173,360,101,27
2015-09-15 07:00:00,4,168,495,95,35
2015-09-15 07:00:00,5,161,413,128,39
2015-09-15 07:00:00,6,167,370,115,30
2015-09-15 07:00:00,7,181,511,89,36
2015-09-15 07:00:00,8,167,448,106,33
2015-09-15 08:00:00,1,167,478,102,44
2015-09-15 08:00:00,2,174,461,88,42
2015-09-15 08:00:00,3,180,347,95,44
2015-09-15 08:00:00,4,171,504,85,45
2015-09-15 08:00:00,5,183,497,129,36
2015-09-15 08:00:00,6,174,432,104,42
2015-09-15 08:00:00,7,184,455,125,35
2015-09-15 08:00:00,8,148,412,109,44
2015-09-15 09:00:00,1,153,391,91,45
2015-09-15 09:00:00,2,171,443,92,36
2015-09-15 09:00:00,3,173,355,87,37
2015-09-15 09:00:00,4,167,465,113,44
2015-09-15 09:00:00,5,126,472,134,36
2015-09-15 09:00:00,6,184,448,100,46
2015-09-15 09:00:00,7,163,446,99,37
2015-09-15 09:00:00,8,169,492,105,43
2015-09-15 10:00:00,1,153,340,98,41
2015-09-15 10:00:00,2,158,477,107,41
2015-09-15 10:00:00,3,161,348,109,33
2015-09-15 10:00:00,4,170,447,79,33
2015-09-15 10:00:00,5,174,506,124,43
2015-09-15 10:00:00,6,170,479,89,48
2015-09-15 10:00:00,7,187,504,102,36
2015-09-15 10:00:00,8,176,358,99,36
2015-09-15 11:00:00,1,181,434,87,39
2015-09-15 11:00:00,2,170,429,111,36
2015-09-15 11:00:00,3,174,388,105,36
2015-09-15 11:00:00,4,167,443,93,50
2015-09-15 11:00:00,5,185,513,118,40
2015-09-15 11:00:00,6,183,491,108,36
2015-09-15 11:00:00,7,188,431,111,51
2015-09-15 11:00:00,8,178,513,103,42
2015-09-15 12:00:00,1,186,414,88,36
2015-09-15 12:00:00,2,172,438,102,37
2015-09-15 12:00:00,3,171,457,96,35
2015-09-15 12:00:00,4,175,522,110,44
2015-09-15 12:00:00,5,180,397,132,39
2015-09-15 12:00:00,6,186,432,95,40
2015-09-15 12:00:00,7,180,386,86,44
2015-09-15 12:00:00,8,147,490,104,42
2015-09-15 13:00:00,1,182,407,111,41
2015-09-15 13:00:00,2,164,472,80,48
2015-09-15 13:00:00,3,155,544,82,35
2015-09-15 13:00:00,4,154,387,86,40
2015-09-15 13:00:00,5,194,409,133,36
2015-09-15 13:00:00,6,156,495,87,48
2015-09-15 13:00:00,7,168,504,96,37
2015-09-15 13:00:00,8,149,446,98,46
2015-09-15 14:00:00,1,153,541,115,33
2015-09-15 14:00:00,2,168,416,118,39
2015-09-15 14:00:00,3,177,490,94,42
2015-09-15 14:00:00,4,201,491,100,41
2015-09-15 14:00:00,5,185,392,130,40
2015-09-15 14:00:00,6,160,475,101,35
2015-09-15 14:00:00,7,180,478,88,41
2015-09-15 14:00:00,8,194,488,81,32
2015-09-15 15:00:00,1,168,415,86,44
2015-09-15 15:00:00,2,169,442,86,32
2015-09-15 15:00:00,3,152,455,102,41
2015-09-15 15:00:00,4,163,471,77,41
2015-09-15 15:00:00,5,182,404,113,47
2015-09-15 15:00:00,6,172,465,108,33
2015-09-15 15:00:00,7,175,430,93,46
2015-09-15 15:00:00,8,149,487,94,49
2015-09-15 16:00:00,1,162,400,94,43
2015-09-15 16:00:00,2,164,355,86,40
2015-09-15 16:00:00,3,168,486,97,44
2015-09-15 16:00:00,4,175,405,88,37
2015-09-15 16:00:00,5,157,474,113,26
2015-09-15 16:00:00,6,149,456,90,39
2015-09-15 16:00:00,7,147,428,94,38
2015-09-15 16:00:00,8,156,471,108,35
2015-09-15 17:00:00,1,173,480,94,38
2015-09-15 17:00:00,2,196,482,96,39
2015-09-15 17:00:00,3,183,528,102,37
2015-09-15 17:00:00,4,173,434,87,30
2015-09-15 17:00:00,5,178,484,108,35
2015-09-15 17:00:00,6,178,441,90,46
2015-09-15 17:00:00,7,156,429,98,43
2015-09-15 17:00:00,8,167,490,108,44
2015-09-15 18:00:00,1,154,456,92,37
2015-09-15 18:00:00,2,151,558,110,35
2015-09-15 18:00:00,3,168,451,99,39
2015-09-15 18:00:00,4,156,452,92,46
2015-09-15 18:00:00,5,171,486,111,34
2015-09-15 18:00:00,6,166,443,101,34
2015-09-15 18:00:00,7,173,374,85,35
2015-09-15 18:00:00,8,156,389,101,45
2015-09-15 19:00:00,1,184,469,96,41
2015-09-15 19:00:00,2,168,450,111,51
2015-09-15 19:00:00,3,166,480,94,38
2015-09-15 19:00:00,4,161,435,87,52
2015-09-15 19:00:00,5,153,394,89,37
2015-09-15 19:00:00,6,169,425,100,41
2015-09-15 19:00:00,7,191,444,105,52
2015-09-15 19:00:00,8,167,507,96,43
2015-09-15 20:00:00,1,189,434,90,37
2015-09-15 20:00:00,2,196,450,98,43
2015-09-15 20:00:00,3,175,381,93,39
2015-09-15 20:00:00,4,165,406,94,45
2015-09-15 20:00:00,5,209,433,86,48
2015-09-15 20:00:00,6,165,471,116,42
2015-09-15 20:00:00,7,168,469,112,28
2015-09-15 20:00:00,8,146,480,105,40
2015-09-15 21:00:00,1,176,399,96,41
2015-09-15 21:00:00,2,175,414,97,37
2015-09-15 21:00:00,3,169,512,109,44
2015-09-15 21:00:00,4,158,509,84,27
2015-09-15 21:00:00,5,176,472,95,34
2015-09-15 21:00:00,6,175,444,104,41
2015-09-15 21:00:00,7,158,427,107,40
2015-09-15 21:00:00,8,164,479,105,50
2015-09-15 22:00:00,1,153,452,80,33
2015-09-15 22:00:00,2,177,503,87,38
2015-09-15 22:00:00,3,135,433,109,38
2015-09-15 22:00:00,4,180,470,104,33
2015-09-15 22:00:00,5,179,463,121,49
2015-09-15 22:00:00,6,161,471,92,40
2015-09-15 22:00:00,7,172,478,85,36
2015-09-15 22:00:00,8,175,301,91,39
2015-09-15 23:00:00,1,181,406,90,47
2015-09-15 23:00:00,2,145,527,111,32
2015-09-15 23:00:00,3,166,528,97,37
2015-09-15 23:00:00,4,187,422,97,47
2015-09-15 23:00:00,5,152,472,90,35
2015-09-15 23:00:00,6,152,348,121,40
2015-09-15 23:00:00,7,163,427,100,40
2015-09-15 23:00:00,8,157,495,115,32
2015-09-16 00:00:00,1,163,446,109,47
2015-09-16 00:00:00,2,156,412,96,34
2015-09-16 00:00:00,3,146,417,112,35
2015-09-16 00:00:00,4,173,405,101,39
2015-09-16 00:00:00,5,153,343,91,40
2015-09-16 00:00:00,6,173,486,102,45
2015-09-16 00:00:00,7,173,498,93,32
2015-09-16 00:00:00,8,178,365,115,53
2015-09-16 01:00:00,1,190,446,95,46
2015-09-16 01:00:00,2,133,422,95,38
2015-09-16 01:00:00,3,171,458,107,36
2015-09-16 01:00:00,4,175,514,91,41
2015-09-16 01:00:00,5,179,523,93,36
2015-09-16 01:00:00,6,159,486,89,43
2015-09-16 01:00:00,7,184,347,96,40
2015-09-16 01:00:00,8,186,429,103,45
2015-09-16 02:00:00,1,167,457,94,50
2015-09-16 02:00:00,2,146,574,98,40
2015-09-16 02:00:00,3,184,567,91,37
2015-09-16 02:00:00,4,158,403,112,48
2015-09-16 02:00:00,5,158,459,115,36
2015-09-16 02:00:00,6,174,462,90,40
2015-09-16 02:00:00,7,154,551,97,40
2015-09-16 02:00:00,8,165,399,92,31
2015-09-16 03:00:00,1,145,528,79,37
2015-09-16 03:00:00,2,181,355,99,41
2015-09-16 03:00:00,3,163,449,119,32
2015-09-16 03:00:00,4,187,475,98,30
2015-09-16 03:00:00,5,168,360,103,40
2015-09-16 03:00:00,6,164,506,106,38
2015-09-16 03:00:00,7,180,436,85,42
2015-09-16 03:00:00,8,151,438,100,38
2015-09-16 04:00:00,1,176,522,111,32
2015-09-16 04:00:00,2,144,317,102,33
2015-09-16 04:00:00,3,162,410,97,38
2015-09-16 04:00:00,4,177,416,112,36
2015-09-16 04:00:00,5,158,364,99,46
2015-09-16 04:00:00,6,194,502,106,44
2015-09-16 04:00:00,7,180,478,105,40
2015-09-16 04:00:00,8,149,360,100,29
2015-09-16 05:00:00,1,177,368,92,38
2015-09-16 05:00:00,2,165,528,92,27
2015-09-16 05:00:00,3,177,455,99,35
2015-09-16 05:00:00,4,202,482,108,47
2015-09-16 05:00:00,5,167,424,99,36
2015-09-16 05:00:00,6,199,481,108,45
2015-09-16 05:00:00,7,173,446,105,35
2015-09-16 05:00:00,8,194,467,107,44
2015-09-16 06:00:00,1,174,454,102,36
2015-09-16 06:00:00,2,156,510,102,35
2015-09-16 06:00:00,3,161,484,116,44
2015-09-16 06:00:00,4,195,443,115,43
2015-09-16 06:00:00,5,162,449,104,41
2015-09-16 06:00:00,6,173,501,92,41
2015-09-16 06:00:00,7,161,504,90,39
2015-09-16 06:00:00,8,187,446,87,31
2015-09-16 07:00:00,1,152,566,89,36
2015-09-16 07:00:00,2,154,460,111,35
2015-09-16 07:00:00,3,138,479,100,40
2015-09-16 07:00:00,4,146,498,96,32
2015-09-16 07:00:00,5,162,469,96,37
2015-09-16 07:00:00,6,154,440,97,37
2015-09-16 07:00:00,7,153,424,102,42
2015-09-16 07:00:00,8,173,492,102,42
2015-09-16 08:00:00,1,130,475,101,34
2015-09-16 08:00:00,2,180,504,88,40
2015-09-16 08:00:00,3,132,476,106,43
2015-09-16 08:00:00,4,145,411,106,40
2015-09-16 08:00:00,5,167,477,106,32
2015-09-16 08:00:00,6,176,429,114,35
2015-09-16 08:00:00,7,167,408,104,29
2015-09-16 08:00:00,8,160,441,92,38
2015-09-16 09:00:00,1,157,424,98,43
2015-09-16 09:00:00,2,149,446,91,41
2015-09-16 09:00:00,3,173,547,109,48
2015-09-16 09:00:00,4,174,437,112,28
2015-09-16 09:00:00,5,142,473,96,38
2015-09-16 09:00:00,6,188,527,89,42
2015-09-16 09:00:00,7,157,490,102,37
2015-09-16 09:00:00,8,159,493,104,43
2015-09-16 10:00:00,1,160,478,104,32
2015-09-16 10:00:00,2,182,389,83,50
2015-09-16 10:00:00,3,151,338,98,38
2015-09-16 10:00:00,4,196,556,97,33
2015-09-16 10:00:00,5,191,543,89,47
2015-09-16 10:00:00,6,161,417,100,36
2015-09-16 10:00:00,7,154,323,74,36
2015-09-16 10:00:00,8,155,445,99,44
2015-09-16 11:00:00,1,178,491,111,45
2015-09-16 11:00:00,2,183,410,97,35
2015-09-16 11:00:00,3,162,511,97,43
2015-09-16 11:00:00,4,182,418,92,36
2015-09-16 11:00:00,5,150,518,107,34
2015-09-16 11:00:00,6,178,501,100,34
2015-09-16 11:00:00,7,183,471,91,42
2015-09-16 11:00:00,8,184,420,106,42
2015-09-16 12:00:00,1,158,544,98,37
2015-09-16 12:00:00,2,163,516,100,32
2015-09-16 12:00:00,3,157,391,103,49
2015-09-16 12:00:00,4,140,484,109,36
2015-09-16 12:00:00,5,157,394,101,33
2015-09-16 12:00:00,6,171,399,103,42
2015-09-16 12:00:00,7,164,530,103,46
2015-09-16 12:00:00,8,152,386,95,53
2015-09-16 13:00:00,1,142,405,111,45
2015-09-16 13:00:00,2,163,438,113,42
2015-09-16 13:00:00,3,180,456,99,41
2015-09-16 13:00:00,4,165,453,102,39
2015-09-16 13:00:00,5,161,487,97,43
2015-09-16 13:00:00,6,148,419,99,44
2015-09-16 13:00:00,7,162,538,93,36
2015-09-16 13:00:00,8,179,604,110,39
2015-09-16 14:00:00,1,163,461,102,29
2015-09-16 14:00:00,2,163,510,114,34
2015-09-16 14:00:00,3,154,483,115,44
2015-09-16 14:00:00,4,191,391,71,44
2015-09-16 14:00:00,5,179,419,105,44
2015-09-16 14:00:00,6,162,471,101,49
2015-09-16 14:00:00,7,141,486,106,37
2015-09-16 14:00:00,8,176,429,104,39
2015-09-16 15:00:00,1,177,497,100,36
2015-09-16 15:00:00,2,148,377,98,44
2015-09-16 15:00:00,3,166,454,92,41
2015-09-16 15:00:00,4,137,425,96,49
2015-09-16 15:00:00,5,181,463,96,29
2015-09-16 15:00:00,6,168,452,95,47
2015-09-16 15:00:00,7,171,431,88,46
2015-09-16 15:00:00,8,165,563,103,38
2015-09-16 16:00:00,1,172,562,85,42
2015-09-16 16:00:00,2,186,424,102,45
2015-09-16 16:00:00,3,175,467,107,43
2015-09-16 16:00:00,4,167,437,107,40
2015-09-16 16:00:00,5,147,487,90,37
2015-09-16 16:00:00,6,149,420,104,39
2015-09-16 16:00:00,7,179,423,94,38
2015-09-16 16:00:00,8,176,399,115,44
2015-09-16 17:00:00,1,189,473,95,36
2015-09-16 17:00:00,2,178,456,99,46
2015-09-16 17:00:00,3,170,369,95,38
2015-09-16 17:00:00,4,195,398,106,45
2015-09-16 17:00:00,5,149,471,104,29
2015-09-16 17:00:00,6,173,526,84,40
2015-09-16 17:00:00,7,167,355,110,44
2015-09-16 17:00:00,8,172,575,115,37
2015-09-16 18:00:00,1,180,450,88,39
2015-09-16 18:00:00,2,157,424,122,35
2015-09-16 18:00:00,3,168,466,96,39
2015-09-16 18:00:00,4,166,464,78,45
2015-09-16 18:00:00,5,146,471,91,35
2015-09-16 18:00:00,6,150,466,102,39
2015-09-16 18:00:00,7,165,493,111,40
2015-09-16 18:00:00,8,177,420,93,22
2015-09-16 19:00:00,1,184,505,104,39
2015-09-16 19:00:00,2,174,486,124,31
2015-09-16 19:00:00,3,192,397,79,36
2015-09-16 19:00:00,4,186,476,104,38
2015-09-16 19:00:00,5,157,392,84,41
2015-09-16 19:00:00,6,159,404,102,34
2015-09-16 19:00:00,7,173,409,102,33
2015-09-16 19:00:00,8,154,475,105,44
2015-09-16 20:00:00,1,167,401,100,39
2015-09-16 20:00:00,2,163,346,109,35
2015-09-16 20:00:00,3,165,432,75,39
2015-09-16 20:00:00,4,162,448,108,39
2015-09-16 20:00:00,5,154,466,110,49
2015-09-16 20:00:00,6,175,498,85,39
2015-09-16 20:00:00,7,184,420,117,42
2015-09-16 20:00:00,8,155,443,74,44
2015-09-16 21:00:00,1,172,410,111,42
2015-09-16 21:00:00,2,160,564,95,33
2015-09-16 21:00:00,3,196,371,70,32
2015-09-16 21:00:00,4,178,473,75,47
2015-09-16 21:00:00,5,171,477,100,45
2015-09-16 21:00:00,6,175,440,108,42
2015-09-16 21:00:00,7,146,410,98,38
2015-09-16 21:00:00,8,168,438,106,34
2015-09-16 22:00:00,1,188,413,120,39
2015-09-16 22:00:00,2,180,436,87,39
2015-09-16 22:00:00,3,166,384,108,37
2015-09-16 22:00:00,4,155,529,105,44
2015-09-16 22:00:00,5,170,518,108,41
2015-09-16 22:00:00,6,158,466,99,34
2015-09-16 22:00:00,7,146,425,107,43
2015-09-16 22:00:00,8,152,510,96,42
2015-09-16 23:00:00,1,176,407,106,33
2015-09-16 23:00:00,2,185,445,111,33
2015-09-16 23:00:00,3,209,399,108,35
2015-09-16 23:00:00,4,178,424,102,33
2015-09-16 23:00:00,5,187,439,115,42
2015-09-16 23:00:00,6,153,513,91,47
2015-09-16 23:00:00,7,149,492,101,35
2015-09-16 23:00:00,8,184,451,112,36
2015-09-17 00:00:00,1,187,469,97,42
2015-09-17 00:00:00,2,176,414,106,48
2015-09-17 00:00:00,3,188,419,99,41
2015-09-17 00:00:00,4,159,499,87,50
2015-09-17 00:00:00,5,187,476,91,37
2015-09-17 00:00:00,6,185,411,81,41
2015-09-17 00:00:00,7,182,473,95,42
2015-09-17 00:00:00,8,183,398,103,47
2015-09-17 01:00:00,1,177,432,103,42
2015-09-17 01:00:00,2,155,490,113,43
2015-09-17 01:00:00,3,186,530,93,37
2015-09-17 01:00:00,4,186,403,103,38
2015-09-17 01:00:00,5,154,447,100,37
2015-09-17 01:00:00,6,165,329,106,46
2015-09-17 01:00:00,7,170,417,96,43
2015-09-17 01:00:00,8,145,463,115,38
2015-09-17 02:00:00,1,145,504,109,33
2015-09-17 02:00:00,2,150,397,114,36
2015-09-17 02:00:00,3,177,566,83,35
2015-09-17 02:00:00,4,173,437,92,36
2015-09-17 02:00:00,5,176,455,111,38
2015-09-17 02:00:00,6,156,392,102,56
2015-09-17 02:00:00,7,145,500,97,49
2015-09-17 02:00:00,8,180,381,109,37
2015-09-17 03:00:00,1,169,503,103,45
2015-09-17 03:00:00,2,168,464,92,46
2015-09-17 03:00:00,3,161,444,105,44
2015-09-17 03:00:00,4,176,452,126,34
2015-09-17 03:00:00,5,160,404,107,39
2015-09-17 03:00:00,6,189,400,88,47
2015-09-17 03:00:00,7,165,404,104,36
2015-09-17 03:00:00,8,151,422,95,37
2015-09-17 04:00:00,1,150,500,114,40
2015-09-17 04:00:00,2,147,403,105,37
2015-09-17 04:00:00,3,139,485,106,39
2015-09-17 04:00:00,4,164,461,133,33
2015-09-17 04:00:00,5,130,503,105,33
2015-09-17 04:00:00,6,164,403,103,42
2015-09-17 04:00:00,7,195,447,87,35
2015-09-17 04:00:00,8,186,430,95,44
2015-09-17 05:00:00,1,179,467,116,47
2015-09-17 05:00:00,2,190,412,103,39
2015-09-17 05:00:00,3,174,417,108,46
2015-09-17 05:00:00,4,173,404,99,44
2015-09-17 05:00:00,5,139,523,116,38
2015-09-17 05:00:00,6,173,443,99,43
2015-09-17 05:00:00,7,176,450,104,37
2015-09-17 05:00:00,8,158,475,91,39
2015-09-17 06:00:00,1,148,387,104,31
2015-09-17 06:00:00,2,185,460,107,38
2015-09-17 06:00:00,3,172,448,94,47
2015-09-17 06:00:00,4,166,480,81,31
2015-09-17 06:00:00,5,165,353,110,41
2015-09-17 06:00:00,6,168,480,100,36
2015-09-17 06:00:00,7,152,408,108,41
2015-09-17 06:00:00,8,158,484,104,41
2015-09-17 07:00:00,1,156,472,97,45
2015-09-17 07:00:00,2,186,402,132,42
2015-09-17 07:00:00,3,180,412,85,39
2015-09-17 07:00:00,4,189,427,101,37
2015-09-17 07:00:00,5,175,428,101,42
2015-09-17 07:00:00,6,149,454,90,40
2015-09-17 07:00:00,7,181,472,121,33
2015-09-17 07:00:00,8,158,537,108,42
2015-09-17 08:00:00,1,174,414,116,41
2015-09-17 08:00:00,2,182,395,104,49
2015-09-17 08:00:00,3,150,389,91,37
2015-09-17 08:00:00,4,180,397,80,40
2015-09-17 08:00:00,5,160,388,94,36
2015-09-17 08:00:00,6,182,444,110,45
2015-09-17 08:00:00,7,151,421,80,41
2015-09-17 08:00:00,8,160,423,98,38
2015-09-17 09:00:00,1,179,453,102,43
2015-09-17 09:00:00,2,177,550,97,36
2015-09-17 09:00:00,3,168,403,97,34
2015-09-17 09:00:00,4,175,523,81,35
2015-09-17 09:00:00,5,186,470,96,36
2015-09-17 09:00:00,6,165,416,106,34
2015-09-17 09:00:00,7,150,393,109,42
2015-09-17 09:00:00,8,156,598,101,36
2015-09-17 10:00:00,1,158,412,106,38
2015-09-17 10:00:00,2,173,430,92,44
2015-09-17 10:00:00,3,178,456,79,41
2015-09-17 10:00:00,4,166,502,107,43
2015-09-17 10:00:00,5,166,444,99,39
2015-09-17 10:00:00,6,207,500,89,45
2015-09-17 10:00:00,7,160,547,86,28
2015-09-17 10:00:00,8,184,482,92,30
2015-09-17 11:00:00,1,159,455,117,36
2015-09-17 11:00:00,2,174,494,91,46
2015-09-17 11:00:00,3,183,348,101,42
2015-09-17 11:00:00,4,182,545,102,38
2015-09-17 11:00:00,5,167,475,87,41
2015-09-17 11:00:00,6,167,426,98,42
2015-09-17 11:00:00,7,192,488,96,51
2015-09-17 11:00:00,8,169,462,96,44
2015-09-17 12:00:00,1,159,465,112,36
2015-09-17 12:00:00,2,196,430,101,31
2015-09-17 12:00:00,3,164,431,101,41
2015-09-17 12:00:00,4,144,397,108,40
2015-09-17 12:00:00,5,145,388,89,49
2015-09-17 12:00:00,6,168,415,112,32
2015-09-17 12:00:00,7,197,473,81,42
2015-09-17 12:00:00,8,162,402,95,40
2015-09-17 13:00:00,1,166,340,105,41
2015-09-17 13:00:00,2,176,512,115,40
2015-09-17 13:00:00,3,169,443,112,48
2015-09-17 13:00:00,4,189,525,103,46
2015-09-17 13:00:00,5,181,435,84,37
2015-09-17 13:00:00,6,159,442,98,33
2015-09-17 13:00:00,7,170,369,102,40
2015-09-17 13:00:00,8,171,502,98,43
2015-09-17 14:00:00,1,176,397,80,40
2015-09-17 14:00:00,2,171,494,93,35
2015-09-17 14:00:00,3,199,432,92,36
2015-09-17 14:00:00,4,210,507,108,42
2015-09-17 14:00:00,5,176,432,107,29
2015-09-17 14:00:00,6,142,493,116,42
2015-09-17 14:00:00,7,171,440,87,45
2015-09-17 14:00:00,8,152,537,93,44
2015-09-17 15:00:00,1,169,470,91,33
2015-09-17 15:00:00,2,164,499,90,35
2015-09-17 15:00:00,3,197,458,99,35
2015-09-17 15:00:00,4,173,431,91,38
2015-09-17 15:00:00,5,178,465,100,37
2015-09-17 15:00:00,6,172,457,96,35
2015-09-17 15:00:00,7,205,378,103,43
2015-09-17 15:00:00,8,150,355,106,37
2015-09-17 16:00:00,1,167,362,90,44
2015-09-17 16:00:00,2,171,397,98,29
2015-09-17 16:00:00,3,165,509,88,40
2015-09-17 16:00:00,4,179,506,89,32
2015-09-17 16:00:00,5,144,499,101,32
2015-09-17 16:00:00,6,153,356,79,34
2015-09-17 16:00:00,7,208,456,83,34
2015-09-17 16:00:00,8,172,440,94,39
2015-09-17 17:00:00,1,163,435,86,49
2015-09-17 17:00:00,2,187,471,109,42
2015-09-17 17:00:00,3,165,428,98,40
2015-09-17 17:00:00,4,166,412,92,43
2015-09-17 17:00:00,5,167,428,79,37
2015-09-17 17:00:00,6,163,386,102,43
2015-09-17 17:00:00,7,146,489,96,39
2015-09-17 17:00:00,8,152,486,105,42
2015-09-17 18:00:00,1,180,408,103,38
2015-09-17 18:00:00,2,143,445,117,41
2015-09-17 18:00:00,3,166,459,90,47
2015-09-17 18:00:00,4,166,399,104,35
2015-09-17 18:00:00,5,160,394,98,41
2015-09-17 18:00:00,6,176,545,109,40
2015-09-17 18:00:00,7,171,412,98,44
2015-09-17 18:00:00,8,186,506,91,35
2015-09-17 19:00:00,1,181,441,85,36
2015-09-17 19:00:00,2,155,423,105,40
2015-09-17 19:00:00,3,188,489,106,42
2015-09-17 19:00:00,4,176,391,99,40
2015-09-17 19:00:00,5,178,463,106,40
2015-09-17 19:00:00,6,144,452,109,34
2015-09-17 19:00:00,7,178,411,104,38
2015-09-17 19:00:00,8,179,533,84,40
2015-09-17 20:00:00,1,187,468,77,44
2015-09-17 20:00:00,2,176,399,98,42
2015-09-17 20:00:00,3,166,465,89,47
2015-09-17 20:00:00,4,174,447,100,44
2015-09-17 20:00:00,5,163,444,90,27
2015-09-17 20:00:00,6,181,591,127,34
2015-09-17 20:00:00,7,156,372,96,42
2015-09-17 20:00:00,8,174,545,86,40
2015-09-17 21:00:00,1,152,349,94,30
2015-09-17 21:00:00,2,189,497,116,46
2015-09-17 21:00:00,3,173,453,116,42
2015-09-17 21:00:00,4,169,376,72,37
2015-09-17 21:00:00,5,164,446,104,47
2015-09-17 21:00:00,6,167,418,100,36
2015-09-17 21:00:00,7,160,509,107,40
2015-09-17 21:00:00,8,180,506,101,41
2015-09-17 22:00:00,1,169,429,116,40
2015-09-17 22:00:00,2,160,485,99,42
2015-09-17 22:00:00,3,172,494,99,40
2015-09-17 22:00:00,4,175,398,100,36
2015-09-17 22:00:00,5,168,532,94,39
2015-09-17 22:00:00,6,173,435,102,49
2015-09-17 22:00:00,7,192,425,115,33
2015-09-17 22:00:00,8,158,530,113,40
2015-09-17 23:00:00,1,164,428,91,41
2015-09-17 23:00:00,2,161,482,76,38
2015-09-17 23:00:00,3,142,513,93,44
2015-09-17 23:00:00,4,172,521,91,39
2015-09-17 23:00:00,5,159,543,92,41
2015-09-17 23:00:00,6,161,531,98,38
2015-09-17 23:00:00,7,185,461,121,35
2015-09-17 23:00:00,8,184,406,97,37
2015-09-18 00:00:00,1,160,419,99,44
2015-09-18 00:00:00,2,200,418,114,29
2015-09-18 00:00:00,3,149,398,100,40
2015-09-18 00:00:00,4,175,514,87,38
2015-09-18 00:00:00,5,150,435,100,35
2015-09-18 00:00:00,6,172,452,95,41
2015-09-18 00:00:00,7,151,422,83,34
2015-09-18 00:00:00,8,173,484,89,40
2015-09-18 01:00:00,1,160,319,103,41
2015-09-18 01:00:00,2,188,464,105,41
2015-09-18 01:00:00,3,166,498,98,46
2015-09-18 01:00:00,4,163,439,115,41
2015-09-18 01:00:00,5,164,477,91,43
